"id","canal_id","equipo_vhf_id","frecuencia","created_at"
738,738,740,129.5,2026-01-08 16:31:39.777
739,739,741,129.5,2026-01-08 16:31:40.600
740,740,742,119.6,2026-01-08 16:31:41.730
741,741,743,119.6,2026-01-08 16:31:42.753
742,742,744,118.35,2026-01-08 16:31:43.671
743,743,745,118.35,2026-01-08 16:31:44.704
744,744,746,121.7,2026-01-08 16:31:45.616
745,745,747,121.7,2026-01-08 16:31:46.539
746,746,748,122.3,2026-01-08 16:31:47.585
747,747,749,122.3,2026-01-08 16:31:48.359
748,748,750,122.75,2026-01-08 16:31:49.119
749,749,751,122.75,2026-01-08 16:31:49.919
750,750,752,121.5,2026-01-08 16:31:50.661
751,751,753,121.5,2026-01-08 16:31:51.463
752,752,754,118.8,2026-01-08 16:31:52.486
753,753,755,118.8,2026-01-08 16:31:53.405
754,754,756,0.0,2026-01-08 16:31:54.325
755,755,757,0.0,2026-01-08 16:31:55.117
756,756,758,121.5,2026-01-08 16:31:55.962
757,757,759,121.5,2026-01-08 16:31:56.782
758,758,760,135.5,2026-01-08 16:31:57.701
759,759,761,135.5,2026-01-08 16:31:58.831
760,760,762,134.5,2026-01-08 16:32:00.219
761,761,763,134.5,2026-01-08 16:32:01.079
762,762,764,119.9,2026-01-08 16:32:02.515
763,763,765,119.9,2026-01-08 16:32:03.337
764,764,766,0.0,2026-01-08 16:32:04.269
765,765,767,0.0,2026-01-08 16:32:05.565
766,766,768,121.5,2026-01-08 16:32:06.437
767,767,769,121.5,2026-01-08 16:32:07.183
768,768,770,119.1,2026-01-08 16:32:08.356
769,769,771,119.1,2026-01-08 16:32:09.189
770,770,772,118.65,2026-01-08 16:32:10.090
771,771,773,118.65,2026-01-08 16:32:11.525
772,772,774,119.1,2026-01-08 16:32:12.549
773,773,775,119.1,2026-01-08 16:32:13.728
774,774,776,121.5,2026-01-08 16:32:14.501
775,775,777,121.5,2026-01-08 16:32:15.323
776,776,778,127.9,2026-01-08 16:32:16.237
777,777,779,127.9,2026-01-08 16:32:17.008
778,778,780,119.7,2026-01-08 16:32:17.978
779,779,781,119.7,2026-01-08 16:32:18.896
780,780,782,118.55,2026-01-08 16:32:19.827
781,781,783,118.55,2026-01-08 16:32:20.650
782,782,784,121.5,2026-01-08 16:32:21.469
783,783,785,121.5,2026-01-08 16:32:22.146
784,784,786,135.5,2026-01-08 16:32:23.201
785,785,787,135.5,2026-01-08 16:32:23.999
786,786,788,135.5,2026-01-08 16:32:24.940
787,787,789,135.5,2026-01-08 16:32:25.652
788,788,790,134.5,2026-01-08 16:32:26.276
789,789,791,134.5,2026-01-08 16:32:27.195
790,790,792,134.5,2026-01-08 16:32:28.126
791,791,793,134.5,2026-01-08 16:32:28.947
792,792,794,125.2,2026-01-08 16:32:30.191
793,793,795,125.2,2026-01-08 16:32:31.200
794,794,796,124.1,2026-01-08 16:32:32.130
795,795,797,124.1,2026-01-08 16:32:33.042
796,796,798,125.2,2026-01-08 16:32:34.056
797,797,799,125.2,2026-01-08 16:32:34.774
798,798,800,124.1,2026-01-08 16:32:35.904
799,799,801,124.1,2026-01-08 16:32:36.610
800,800,802,125.2,2026-01-08 16:32:37.521
801,801,803,125.2,2026-01-08 16:32:38.350
802,802,804,124.1,2026-01-08 16:32:39.174
803,803,805,124.1,2026-01-08 16:32:40.105
